Lineage	GeneID	Loss_category
Gorilla_gorilla	ENSNLEG00000035576	genomic_loss
Gorilla_gorilla	ENSNLEG00000032892	genomic_loss
Gorilla_gorilla	ENSG00000163239	pseudogene
Gorilla_gorilla	ENSG00000120675	pseudogene
Gorilla_gorilla	ENSG00000163041	genomic_loss
Gorilla_gorilla	ENSG00000144635	pseudogene
Gorilla_gorilla	ENSG00000079215	pseudogene
Gorilla_gorilla	ENSG00000116141	pseudogene
Gorilla_gorilla	ENSG00000007174	pseudogene
Gorilla_gorilla	ENSG00000103067	pseudogene
Gorilla_gorilla	ENSG00000186280	pseudogene
Gorilla_gorilla	ENSG00000166351	genomic_loss
Gorilla_gorilla	ENSG00000157119	pseudogene
Gorilla_gorilla	ENSG00000101180	pseudogene
Gorilla_gorilla	ENSG00000106526	genomic_loss
Gorilla_gorilla	gene31735	pseudogene
Gorilla_gorilla	ENSG00000141985	pseudogene
Gorilla_gorilla	ENSG00000143669	pseudogene
Gorilla_gorilla	ENSG00000163512	pseudogene
Gorilla_gorilla	gene_LOC112129069	genomic_loss
Gorilla_gorilla	ENSMMUG00000011068	genomic_loss
Gorilla_gorilla	ENSG00000112964	pseudogene
Gorilla_gorilla	ENSG00000150627	pseudogene
Gorilla_gorilla	ENSG00000120071	pseudogene
Gorilla_gorilla	gene35526	pseudogene
Gorilla_gorilla	gene_LOC100938202	genomic_loss
Gorilla_gorilla	ENSG00000189269	pseudogene
Gorilla_gorilla	ENSG00000223496	pseudogene
Gorilla_gorilla	ENSG00000108474	genomic_loss
Gorilla_gorilla	ENSG00000168826	pseudogene
Gorilla_gorilla	gene_LOC112132020	pseudogene
Gorilla_gorilla	ENSG00000077942	pseudogene
Gorilla_gorilla	ENSG00000067221	pseudogene
Gorilla_gorilla	ENSG00000136383	pseudogene
Gorilla_gorilla	ENSG00000188199	pseudogene
Gorilla_gorilla	ENSG00000141068	pseudogene
Gorilla_gorilla	ENSMMUG00000004988	pseudogene
Gorilla_gorilla	ENSNLEG00000029008	pseudogene
Gorilla_gorilla	ENSG00000181927	pseudogene
Gorilla_gorilla	ENSG00000115593	pseudogene
Gorilla_gorilla	ENSG00000284373	genomic_loss
Gorilla_gorilla	ENSNLEG00000027365	genomic_loss
Gorilla_gorilla	ENSG00000144445	pseudogene
Gorilla_gorilla	ENSG00000174885	pseudogene
Gorilla_gorilla	ENSG00000023228	pseudogene
Gorilla_gorilla	ENSNLEG00000033765	genomic_loss
Gorilla_gorilla	ENSMMUG00000046287	pseudogene
Gorilla_gorilla	ENSNLEG00000029102	pseudogene
Gorilla_gorilla	ENSG00000148826	pseudogene
Gorilla_gorilla	ENSG00000183273	pseudogene
Gorilla_gorilla	ENSG00000189339	genomic_loss
Gorilla_gorilla	ENSG00000141376	pseudogene
Gorilla_gorilla	ENSG00000102854	pseudogene
Gorilla_gorilla	ENSG00000174501	pseudogene
Gorilla_gorilla	ENSG00000184814	pseudogene
Gorilla_gorilla	ENSG00000233802	pseudogene
Gorilla_gorilla	gene_LOC100937118	pseudogene
Gorilla_gorilla	gene31045	pseudogene
Gorilla_gorilla	ENSG00000284824	genomic_loss
Gorilla_gorilla	ENSG00000156564	pseudogene
Gorilla_gorilla	ENSG00000225556	pseudogene
Gorilla_gorilla	ENSG00000274391	pseudogene
Gorilla_gorilla	ENSG00000112242	pseudogene
Gorilla_gorilla	ENSG00000120341	pseudogene
Gorilla_gorilla	ENSG00000153147	pseudogene
Gorilla_gorilla	gene11421	pseudogene
Gorilla_gorilla	ENSG00000170265	pseudogene
Gorilla_gorilla	ENSG00000067840	pseudogene
Gorilla_gorilla	gene25358	pseudogene
Gorilla_gorilla	ENSG00000163909	pseudogene
Gorilla_gorilla	gene_LOC100457979	pseudogene
Gorilla_gorilla	gene_LOC103891058	genomic_loss
Gorilla_gorilla	ENSG00000258992	genomic_loss
Gorilla_gorilla	gene1033	pseudogene
Gorilla_gorilla	gene26619	pseudogene
Gorilla_gorilla	ENSG00000142544	pseudogene
Gorilla_gorilla	ENSG00000170579	pseudogene
Gorilla_gorilla	ENSG00000168229	pseudogene
Gorilla_gorilla	ENSG00000143819	pseudogene
Gorilla_gorilla	ENSG00000141682	pseudogene
Gorilla_gorilla	gene1530	pseudogene
Gorilla_gorilla	ENSG00000032444	pseudogene
Gorilla_gorilla	ENSG00000166887	pseudogene
Gorilla_gorilla	ENSG00000169660	pseudogene
Gorilla_gorilla	ENSNLEG00000027461	genomic_loss
Gorilla_gorilla	ENSG00000105613	pseudogene
Gorilla_gorilla	gene32424	pseudogene
Gorilla_gorilla	ENSG00000143162	pseudogene
Gorilla_gorilla	ENSG00000166311	pseudogene
Gorilla_gorilla	ENSG00000152154	pseudogene
Gorilla_gorilla	ENSG00000205903	pseudogene
Gorilla_gorilla	ENSG00000174796	pseudogene
Gorilla_gorilla	ENSG00000157833	pseudogene
Gorilla_gorilla	gene31858	pseudogene
Gorilla_gorilla	ENSG00000124780	pseudogene
Gorilla_gorilla	ENSMMUG00000041536	pseudogene
Gorilla_gorilla	ENSG00000243772	genomic_loss
Gorilla_gorilla	gene8075	pseudogene
Gorilla_gorilla	ENSG00000276293	pseudogene
Gorilla_gorilla	ENSG00000011347	pseudogene
Gorilla_gorilla	ENSMMUG00000040918	genomic_loss
Gorilla_gorilla	gene31016	pseudogene
Gorilla_gorilla	gene16825	pseudogene
Gorilla_gorilla	gene11836	pseudogene
Gorilla_gorilla	ENSG00000036672	pseudogene
Gorilla_gorilla	ENSNLEG00000031683	genomic_loss
Gorilla_gorilla	ENSG00000259494	pseudogene
Gorilla_gorilla	ENSG00000105737	pseudogene
Gorilla_gorilla	ENSG00000065000	pseudogene
Gorilla_gorilla	gene24214	pseudogene
Gorilla_gorilla	ENSG00000101333	pseudogene
Gorilla_gorilla	gene18807	pseudogene
Gorilla_gorilla	ENSG00000182704	pseudogene
Gorilla_gorilla	ENSG00000181143	pseudogene
Gorilla_gorilla	ENSG00000158164	genomic_loss
Gorilla_gorilla	ENSG00000243509	pseudogene
Gorilla_gorilla	ENSG00000179520	pseudogene
Gorilla_gorilla	ENSG00000011275	pseudogene
Gorilla_gorilla	ENSG00000123933	pseudogene
Gorilla_gorilla	ENSG00000151849	pseudogene
Gorilla_gorilla	ENSG00000130827	pseudogene
Gorilla_gorilla	ENSG00000168131	pseudogene
Gorilla_gorilla	ENSG00000154252	pseudogene
Gorilla_gorilla	ENSG00000183044	pseudogene
Gorilla_gorilla	gene_LOC100448543	pseudogene
Gorilla_gorilla	ENSG00000155657	pseudogene
Gorilla_gorilla	ENSG00000184675	pseudogene
Gorilla_gorilla	ENSG00000010219	pseudogene
Gorilla_gorilla	ENSG00000163701	pseudogene
Gorilla_gorilla	ENSG00000181903	pseudogene
Gorilla_gorilla	ENSG00000183638	pseudogene
Gorilla_gorilla	ENSG00000118246	pseudogene
Gorilla_gorilla	ENSG00000157782	pseudogene
Gorilla_gorilla	ENSG00000170909	pseudogene
Gorilla_gorilla	ENSG00000178209	pseudogene
Gorilla_gorilla	ENSG00000164694	pseudogene
Gorilla_gorilla	gene11787	pseudogene
Gorilla_gorilla	ENSG00000145945	pseudogene
Gorilla_gorilla	ENSG00000162572	pseudogene
Gorilla_gorilla	ENSNLEG00000003334	pseudogene
Gorilla_gorilla	ENSG00000198133	pseudogene
Gorilla_gorilla	ENSG00000092758	pseudogene
Gorilla_gorilla	gene13961	pseudogene
Gorilla_gorilla	ENSG00000279301	pseudogene
Gorilla_gorilla	ENSG00000171914	pseudogene
Gorilla_gorilla	ENSG00000151498	pseudogene
Gorilla_gorilla	ENSG00000178591	genomic_loss
Gorilla_gorilla	ENSG00000077097	pseudogene
Gorilla_gorilla	ENSNLEG00000033539	pseudogene
Gorilla_gorilla	gene36313	genomic_loss
Gorilla_gorilla	gene39718	pseudogene
Gorilla_gorilla	ENSG00000056586	pseudogene
Gorilla_gorilla	gene40772	pseudogene
Gorilla_gorilla	ENSG00000112167	pseudogene
Gorilla_gorilla	ENSG00000187754	genomic_loss
Gorilla_gorilla	ENSG00000140479	pseudogene
Gorilla_gorilla	ENSG00000153487	pseudogene
Gorilla_gorilla	gene38725	genomic_loss
Gorilla_gorilla	ENSG00000181350	genomic_loss
Gorilla_gorilla	ENSG00000082175	pseudogene
Gorilla_gorilla	ENSG00000257767	pseudogene
Gorilla_gorilla	gene_LOC100462169	genomic_loss
Gorilla_gorilla	ENSG00000167280	pseudogene
Gorilla_gorilla	ENSG00000186407	pseudogene
Gorilla_gorilla	ENSG00000006071	pseudogene
Gorilla_gorilla	ENSG00000179399	pseudogene
Gorilla_gorilla	gene15277	pseudogene
Gorilla_gorilla	ENSG00000129910	pseudogene
Gorilla_gorilla	ENSG00000135241	pseudogene
Gorilla_gorilla	ENSG00000189045	pseudogene
Gorilla_gorilla	ENSG00000137463	pseudogene
Gorilla_gorilla	ENSG00000149177	pseudogene
Gorilla_gorilla	ENSG00000170923	pseudogene
Gorilla_gorilla	ENSG00000204919	genomic_loss
Gorilla_gorilla	gene21404	pseudogene
Gorilla_gorilla	gene14811	pseudogene
Gorilla_gorilla	ENSG00000060138	pseudogene
Gorilla_gorilla	ENSG00000278289	genomic_loss
Gorilla_gorilla	ENSG00000061455	pseudogene
Gorilla_gorilla	gene6500	pseudogene
Gorilla_gorilla	ENSG00000215182	pseudogene
Gorilla_gorilla	ENSG00000171298	pseudogene
Gorilla_gorilla	ENSG00000117245	pseudogene
Gorilla_gorilla	ENSG00000177684	genomic_loss
Gorilla_gorilla	ENSG00000237353	pseudogene
Gorilla_gorilla	ENSG00000225528	genomic_loss
Gorilla_gorilla	ENSG00000185736	pseudogene
Gorilla_gorilla	ENSG00000138068	pseudogene
Gorilla_gorilla	ENSG00000243789	pseudogene
Gorilla_gorilla	ENSG00000008735	pseudogene
Gorilla_gorilla	ENSG00000146383	pseudogene
Gorilla_gorilla	gene5774	pseudogene
Gorilla_gorilla	ENSG00000174695	genomic_loss
Gorilla_gorilla	gene33426	pseudogene
Gorilla_gorilla	ENSG00000132677	pseudogene
Gorilla_gorilla	ENSG00000189051	pseudogene
Gorilla_gorilla	ENSG00000275520	genomic_loss
Gorilla_gorilla	ENSG00000181785	pseudogene
Gorilla_gorilla	ENSG00000266714	pseudogene
Gorilla_gorilla	ENSG00000038219	pseudogene
Gorilla_gorilla	gene3903	pseudogene
Gorilla_gorilla	gene14179	pseudogene
Gorilla_gorilla	gene14805	pseudogene
Gorilla_gorilla	gene7048	pseudogene
Gorilla_gorilla	ENSG00000100372	pseudogene
Gorilla_gorilla	ENSG00000132182	pseudogene
Gorilla_gorilla	ENSG00000174156	genomic_loss
Gorilla_gorilla	ENSG00000165124	pseudogene
Gorilla_gorilla	ENSG00000160613	pseudogene
Gorilla_gorilla	gene26634	pseudogene
Gorilla_gorilla	ENSG00000166086	pseudogene
Gorilla_gorilla	ENSG00000116117	pseudogene
Gorilla_gorilla	gene6275	pseudogene
Gorilla_gorilla	ENSG00000141543	pseudogene
Gorilla_gorilla	ENSG00000176595	pseudogene
Gorilla_gorilla	ENSG00000168806	pseudogene
Gorilla_gorilla	gene34087	pseudogene
Gorilla_gorilla	ENSG00000198795	pseudogene
Gorilla_gorilla	ENSG00000149635	pseudogene
Gorilla_gorilla	gene_LOC112135551	pseudogene
Gorilla_gorilla	ENSG00000204070	pseudogene
Gorilla_gorilla	ENSG00000104341	pseudogene
Gorilla_gorilla	gene39945	genomic_loss
Gorilla_gorilla	ENSG00000105325	pseudogene
Gorilla_gorilla	ENSG00000285713	genomic_loss
Gorilla_gorilla	ENSG00000130589	pseudogene
Gorilla_gorilla	ENSG00000148288	pseudogene
Gorilla_gorilla	ENSMMUG00000015136	pseudogene
Gorilla_gorilla	ENSG00000188112	pseudogene
Gorilla_gorilla	ENSNLEG00000031155	pseudogene
Gorilla_gorilla	ENSG00000120093	pseudogene
Gorilla_gorilla	ENSG00000175938	pseudogene
Gorilla_gorilla	ENSG00000196642	pseudogene
Gorilla_gorilla	ENSG00000270099	pseudogene
Gorilla_gorilla	ENSG00000121440	pseudogene
Gorilla_gorilla	ENSG00000074047	pseudogene
Gorilla_gorilla	ENSG00000250571	pseudogene
Gorilla_gorilla	ENSG00000256045	genomic_loss
Gorilla_gorilla	ENSG00000269226	pseudogene
Gorilla_gorilla	gene1670	genomic_loss
Gorilla_gorilla	ENSG00000081842	pseudogene
Gorilla_gorilla	ENSG00000139496	pseudogene
Gorilla_gorilla	ENSG00000186523	genomic_loss
Gorilla_gorilla	gene36323	pseudogene
Gorilla_gorilla	ENSG00000114391	genomic_loss
Gorilla_gorilla	ENSG00000161544	pseudogene
Gorilla_gorilla	ENSG00000077420	pseudogene
Gorilla_gorilla	ENSG00000148541	pseudogene
Gorilla_gorilla	gene29304	pseudogene
Gorilla_gorilla	ENSG00000065534	pseudogene
Gorilla_gorilla	ENSG00000186130	pseudogene
Gorilla_gorilla	ENSG00000036257	pseudogene
Gorilla_gorilla	ENSG00000218819	pseudogene
Gorilla_gorilla	ENSG00000157593	pseudogene
Gorilla_gorilla	ENSG00000152377	pseudogene
Gorilla_gorilla	ENSMMUG00000046405	genomic_loss
Gorilla_gorilla	ENSG00000131018	pseudogene
Gorilla_gorilla	ENSG00000279686	pseudogene
Gorilla_gorilla	ENSG00000135094	pseudogene
Gorilla_gorilla	ENSG00000196476	pseudogene
Gorilla_gorilla	ENSG00000091622	pseudogene
Gorilla_gorilla	ENSG00000166126	pseudogene
Gorilla_gorilla	ENSG00000142556	pseudogene
Gorilla_gorilla	ENSG00000092964	pseudogene
Gorilla_gorilla	gene_LOC112128483	pseudogene
Gorilla_gorilla	ENSG00000171595	pseudogene
Gorilla_gorilla	gene31628	pseudogene
Gorilla_gorilla	ENSG00000267645	genomic_loss
Gorilla_gorilla	ENSG00000174038	pseudogene
Gorilla_gorilla	ENSG00000146083	pseudogene
Gorilla_gorilla	ENSG00000167702	pseudogene
Gorilla_gorilla	gene7303	pseudogene
Gorilla_gorilla	ENSG00000215045	pseudogene
Gorilla_gorilla	ENSG00000127252	pseudogene
Gorilla_gorilla	gene3788	pseudogene
Gorilla_gorilla	ENSG00000149451	pseudogene
Gorilla_gorilla	ENSG00000175806	pseudogene
Gorilla_gorilla	ENSG00000204248	pseudogene
Gorilla_gorilla	ENSG00000228570	pseudogene
Gorilla_gorilla	ENSG00000111199	pseudogene
Gorilla_gorilla	ENSG00000186635	pseudogene
Gorilla_gorilla	ENSNLEG00000019152	genomic_loss
Gorilla_gorilla	ENSG00000186994	pseudogene
Gorilla_gorilla	ENSMMUG00000039300	genomic_loss
Gorilla_gorilla	ENSG00000104221	pseudogene
Gorilla_gorilla	ENSG00000130943	pseudogene
Gorilla_gorilla	ENSG00000164944	pseudogene
Gorilla_gorilla	ENSG00000148584	pseudogene
Gorilla_gorilla	ENSG00000168101	pseudogene
Gorilla_gorilla	ENSG00000166839	pseudogene
Gorilla_gorilla	ENSG00000178904	pseudogene
Gorilla_gorilla	ENSG00000040608	pseudogene
Gorilla_gorilla	gene20388	genomic_loss
Gorilla_gorilla	ENSG00000286920	genomic_loss
Gorilla_gorilla	gene14221	pseudogene
Gorilla_gorilla	ENSG00000178252	pseudogene
Gorilla_gorilla	ENSG00000223417	pseudogene
Gorilla_gorilla	ENSG00000204618	pseudogene
Gorilla_gorilla	ENSG00000156886	pseudogene
Gorilla_gorilla	gene18367	pseudogene
Gorilla_gorilla	ENSG00000162383	pseudogene
Gorilla_gorilla	gene13717	pseudogene
Gorilla_gorilla	ENSG00000196778	pseudogene
Gorilla_gorilla	ENSG00000170631	pseudogene
Gorilla_gorilla	ENSG00000221938	pseudogene
Gorilla_gorilla	gene39328	genomic_loss
Gorilla_gorilla	ENSG00000184140	pseudogene
Gorilla_gorilla	gene28889	genomic_loss
Gorilla_gorilla	ENSG00000108389	pseudogene
Gorilla_gorilla	ENSG00000011451	pseudogene
Gorilla_gorilla	ENSG00000112367	pseudogene
Gorilla_gorilla	ENSMMUG00000029601	genomic_loss
Gorilla_gorilla	gene22290	pseudogene
Gorilla_gorilla	ENSNLEG00000030898	pseudogene
Gorilla_gorilla	ENSG00000178776	pseudogene
Gorilla_gorilla	ENSG00000155561	pseudogene
Gorilla_gorilla	ENSG00000110318	pseudogene
Gorilla_gorilla	ENSG00000139505	pseudogene
Gorilla_gorilla	ENSG00000106211	pseudogene
Gorilla_gorilla	ENSNLEG00000033838	pseudogene
Gorilla_gorilla	gene27347	pseudogene
Gorilla_gorilla	ENSG00000181029	pseudogene
Gorilla_gorilla	gene19849	pseudogene
Gorilla_gorilla	ENSG00000103522	pseudogene
Gorilla_gorilla	gene_LOC112129373	pseudogene
Gorilla_gorilla	ENSG00000131721	pseudogene
Gorilla_gorilla	ENSG00000081692	pseudogene
Gorilla_gorilla	ENSG00000127780	pseudogene
Gorilla_gorilla	ENSG00000148384	pseudogene
Gorilla_gorilla	ENSMMUG00000047363	pseudogene
Gorilla_gorilla	ENSG00000164309	pseudogene
Gorilla_gorilla	ENSG00000176915	pseudogene
Gorilla_gorilla	ENSG00000181381	pseudogene
Gorilla_gorilla	ENSNLEG00000035866	pseudogene
Gorilla_gorilla	ENSG00000116729	pseudogene
Gorilla_gorilla	ENSG00000196427	pseudogene
Gorilla_gorilla	ENSG00000041515	pseudogene
Gorilla_gorilla	ENSG00000172116	genomic_loss
Gorilla_gorilla	gene_LOC112130115	genomic_loss
Gorilla_gorilla	gene10225	pseudogene
Gorilla_gorilla	gene13996	pseudogene
Gorilla_gorilla	ENSG00000185252	pseudogene
Gorilla_gorilla	ENSG00000169905	pseudogene
Gorilla_gorilla	ENSG00000183114	pseudogene
Gorilla_gorilla	ENSG00000143627	pseudogene
Gorilla_gorilla	ENSG00000146809	pseudogene
Gorilla_gorilla	gene24371	pseudogene
Gorilla_gorilla	ENSMMUG00000045319	genomic_loss
Gorilla_gorilla	ENSG00000039139	pseudogene
Gorilla_gorilla	gene29885	genomic_loss
Gorilla_gorilla	ENSG00000107816	pseudogene
Gorilla_gorilla	gene_LOC100449561	genomic_loss
Gorilla_gorilla	ENSMMUG00000018421	pseudogene
Gorilla_gorilla	ENSG00000205038	pseudogene
Gorilla_gorilla	ENSG00000104824	pseudogene
Gorilla_gorilla	ENSG00000173207	genomic_loss
Gorilla_gorilla	ENSG00000160224	pseudogene
Gorilla_gorilla	ENSG00000146143	pseudogene
Gorilla_gorilla	ENSG00000176927	pseudogene
Gorilla_gorilla	ENSG00000112218	pseudogene
Gorilla_gorilla	gene12987	pseudogene
Gorilla_gorilla	ENSG00000101856	pseudogene
Gorilla_gorilla	ENSG00000105137	pseudogene
Gorilla_gorilla	ENSG00000139278	pseudogene
Gorilla_gorilla	ENSG00000176798	pseudogene
Gorilla_gorilla	ENSG00000186579	genomic_loss
Gorilla_gorilla	ENSG00000008438	pseudogene
Gorilla_gorilla	ENSG00000102172	pseudogene
Gorilla_gorilla	ENSG00000176438	pseudogene
Gorilla_gorilla	ENSG00000197620	genomic_loss
Gorilla_gorilla	ENSG00000231989	pseudogene
Gorilla_gorilla	ENSG00000170953	pseudogene
Gorilla_gorilla	ENSG00000136546	pseudogene
Gorilla_gorilla	ENSG00000090857	pseudogene
Gorilla_gorilla	ENSG00000238205	genomic_loss
Gorilla_gorilla	gene29986	pseudogene
Gorilla_gorilla	gene26548	pseudogene
Gorilla_gorilla	ENSG00000131037	pseudogene
Gorilla_gorilla	gene316	genomic_loss
Gorilla_gorilla	ENSG00000153956	pseudogene
Gorilla_gorilla	ENSG00000124440	pseudogene
Gorilla_gorilla	gene37518	pseudogene
Gorilla_gorilla	ENSG00000145217	pseudogene
Gorilla_gorilla	ENSG00000277399	pseudogene
Gorilla_gorilla	gene20184	pseudogene
Gorilla_gorilla	ENSG00000197728	genomic_loss
Gorilla_gorilla	ENSG00000158113	pseudogene
Gorilla_gorilla	gene_LOC112133801	genomic_loss
Gorilla_gorilla	ENSG00000105357	pseudogene
Gorilla_gorilla	ENSG00000142798	pseudogene
Gorilla_gorilla	ENSG00000215356	pseudogene
Gorilla_gorilla	ENSG00000172023	pseudogene
Gorilla_gorilla	ENSG00000113763	pseudogene
Gorilla_gorilla	ENSG00000169515	pseudogene
Gorilla_gorilla	ENSG00000115275	pseudogene
Gorilla_gorilla	ENSG00000155367	pseudogene
Gorilla_gorilla	ENSG00000139793	pseudogene
Gorilla_gorilla	ENSG00000165269	pseudogene
Gorilla_gorilla	ENSG00000227868	pseudogene
Gorilla_gorilla	ENSNLEG00000028643	genomic_loss
Gorilla_gorilla	ENSG00000121904	pseudogene
Gorilla_gorilla	ENSG00000185164	genomic_loss
Gorilla_gorilla	gene5570	pseudogene
Gorilla_gorilla	ENSG00000119457	pseudogene
Gorilla_gorilla	gene7497	genomic_loss
Gorilla_gorilla	ENSG00000121577	pseudogene
Gorilla_gorilla	ENSG00000131094	pseudogene
Gorilla_gorilla	ENSG00000182759	pseudogene
Gorilla_gorilla	gene32394	pseudogene
Gorilla_gorilla	ENSG00000164053	pseudogene
Gorilla_gorilla	gene21719	pseudogene
Gorilla_gorilla	ENSG00000129933	pseudogene
Gorilla_gorilla	ENSMMUG00000046893	pseudogene
Gorilla_gorilla	gene43	pseudogene
Gorilla_gorilla	ENSG00000182885	pseudogene
Gorilla_gorilla	ENSMMUG00000042758	genomic_loss
Gorilla_gorilla	ENSG00000213445	pseudogene
Gorilla_gorilla	gene_LOC112130225	pseudogene
Gorilla_gorilla	ENSG00000230257	pseudogene
Gorilla_gorilla	ENSNLEG00000033059	pseudogene
Gorilla_gorilla	ENSG00000271079	pseudogene
Gorilla_gorilla	ENSG00000181090	pseudogene
Gorilla_gorilla	ENSG00000111696	pseudogene
Gorilla_gorilla	gene25720	genomic_loss
Gorilla_gorilla	ENSG00000204941	pseudogene
Gorilla_gorilla	ENSG00000099725	pseudogene
Gorilla_gorilla	ENSG00000187969	pseudogene
Gorilla_gorilla	ENSG00000183246	genomic_loss
Gorilla_gorilla	ENSG00000236609	pseudogene
Gorilla_gorilla	ENSG00000100109	pseudogene
Gorilla_gorilla	ENSNLEG00000029013	pseudogene
Gorilla_gorilla	ENSG00000242732	pseudogene
Gorilla_gorilla	ENSG00000112818	pseudogene
Gorilla_gorilla	ENSG00000132549	pseudogene
Gorilla_gorilla	gene_LOC100433039	pseudogene
Gorilla_gorilla	gene2194	pseudogene
Gorilla_gorilla	ENSG00000128591	pseudogene
Gorilla_gorilla	gene20319	genomic_loss
Gorilla_gorilla	ENSG00000154263	pseudogene
Gorilla_gorilla	ENSG00000188707	pseudogene
Gorilla_gorilla	ENSG00000177084	pseudogene
Gorilla_gorilla	ENSG00000177363	pseudogene
Gorilla_gorilla	ENSMMUG00000047343	pseudogene
Gorilla_gorilla	ENSG00000278961	genomic_loss
Gorilla_gorilla	ENSG00000100031	genomic_loss
Gorilla_gorilla	ENSG00000167670	pseudogene
Gorilla_gorilla	ENSNLEG00000027234	genomic_loss
Gorilla_gorilla	ENSG00000104885	pseudogene
Gorilla_gorilla	ENSG00000113905	pseudogene
Gorilla_gorilla	ENSG00000119523	pseudogene
Gorilla_gorilla	gene38041	pseudogene
Gorilla_gorilla	gene_LOC100459213	genomic_loss
Gorilla_gorilla	ENSG00000142619	pseudogene
Gorilla_gorilla	ENSG00000205336	pseudogene
Gorilla_gorilla	ENSG00000138119	pseudogene
Gorilla_gorilla	ENSG00000197790	pseudogene
Gorilla_gorilla	ENSG00000101935	pseudogene
Gorilla_gorilla	ENSG00000106018	pseudogene
Gorilla_gorilla	ENSG00000114374	genomic_loss
Gorilla_gorilla	ENSG00000105204	pseudogene
Gorilla_gorilla	ENSMMUG00000044222	pseudogene
Gorilla_gorilla	ENSG00000129354	pseudogene
Gorilla_gorilla	ENSNLEG00000005053	genomic_loss
Gorilla_gorilla	ENSG00000158486	pseudogene
Gorilla_gorilla	ENSG00000101096	pseudogene
Gorilla_gorilla	ENSG00000172548	pseudogene
Gorilla_gorilla	ENSG00000006606	genomic_loss
Gorilla_gorilla	ENSG00000121058	pseudogene
Gorilla_gorilla	ENSG00000157778	pseudogene
Gorilla_gorilla	gene_LOC100445039	pseudogene
Gorilla_gorilla	ENSG00000213563	pseudogene
Gorilla_gorilla	ENSG00000167733	pseudogene
Gorilla_gorilla	gene40110	genomic_loss
Gorilla_gorilla	gene38575	pseudogene
Gorilla_gorilla	ENSG00000197321	pseudogene
Gorilla_gorilla	ENSG00000197428	pseudogene
Gorilla_gorilla	gene15873	pseudogene
Gorilla_gorilla	ENSG00000136960	pseudogene
Gorilla_gorilla	gene6447	pseudogene
Gorilla_gorilla	gene40562	genomic_loss
Gorilla_gorilla	gene36269	pseudogene
Gorilla_gorilla	ENSG00000138629	pseudogene
Gorilla_gorilla	ENSG00000150457	pseudogene
Gorilla_gorilla	ENSG00000119421	pseudogene
Gorilla_gorilla	ENSMMUG00000041910	genomic_loss
Gorilla_gorilla	ENSG00000103423	pseudogene
Gorilla_gorilla	ENSG00000123159	pseudogene
Gorilla_gorilla	ENSG00000285932	pseudogene
Gorilla_gorilla	ENSMMUG00000037990	pseudogene
Gorilla_gorilla	ENSG00000170959	pseudogene
Gorilla_gorilla	ENSG00000159733	pseudogene
Gorilla_gorilla	ENSG00000165304	pseudogene
Gorilla_gorilla	ENSG00000157856	pseudogene
Gorilla_gorilla	ENSG00000238269	pseudogene
Gorilla_gorilla	ENSG00000181444	pseudogene
Gorilla_gorilla	ENSG00000168398	pseudogene
Gorilla_gorilla	ENSG00000179846	pseudogene
Gorilla_gorilla	ENSG00000187559	pseudogene
Gorilla_gorilla	ENSG00000172236	pseudogene
Gorilla_gorilla	ENSG00000278318	pseudogene
Gorilla_gorilla	ENSG00000152223	pseudogene
Gorilla_gorilla	ENSG00000171505	pseudogene
Gorilla_gorilla	ENSG00000274588	pseudogene
Gorilla_gorilla	ENSG00000204519	pseudogene
Gorilla_gorilla	ENSNLEG00000029446	genomic_loss
Gorilla_gorilla	ENSMMUG00000007435	genomic_loss
Gorilla_gorilla	ENSG00000063515	pseudogene
Gorilla_gorilla	ENSG00000135414	pseudogene
Gorilla_gorilla	ENSG00000133247	pseudogene
Gorilla_gorilla	gene28011	pseudogene
Gorilla_gorilla	ENSG00000008382	pseudogene
Gorilla_gorilla	gene_LOC100442628	pseudogene
Gorilla_gorilla	ENSG00000010818	pseudogene
Gorilla_gorilla	ENSG00000198816	pseudogene
Gorilla_gorilla	ENSG00000186766	pseudogene
